id,country,admin_region,total_population,infected,zombified,mutants,deaths,missing,ut_forces,date,latitude,longitude
23400,Australia,Brisbane,81295,53309,33426,2733,9709,7221,3275,1998-06-07,-0.8665823898368763,9.314114221014716
23401,Canada,Vancouver,2753248,143129,93410,11370,23367,5941,4573,1998-06-08,1.763269541791821,-1.335127450431743
23402,Antarctica,Rockfort_Island,593336,562787,400757,17754,88219,69064,25656,1998-10-11,-67.6167,62.8667
23403,Australia,Perth,11419896,8470314,3961383,464994,1042733,820766,173475,1999-04-21,-2.3821152566781127,0.315955519096403
23404,Antarctica,Base_Omega,86093906,21808910,10120964,2004863,2839169,2051960,903132,1999-01-22,1.3325999520384384,-2.381827186590709
23405,Australia,Sydney,23896,12324,9267,762,818,1661,921,1998-07-08,-33.8688,151.2093
23406,Germany,Hamburg,361781,162872,128414,6305,27830,13289,2752,1999-02-14,-3.9938192044018974,-2.733540311293427
23407,UK,Edinburgh,157033,52961,30958,737,7482,994,1620,1998-12-15,0.6060610566215301,-4.154607930958573
23408,Japan,Osaka,167847,70040,28674,1054,6739,7637,2279,1999-01-16,1.5102506162201896,-3.245233909150882
23409,Antarctica,Rockfort_Island,36317,19653,13496,1957,3772,2149,707,1998-05-20,-67.6167,62.8667
23410,UK,Edinburgh,2730,1327,680,45,143,132,686,1998-07-02,0.6060610566215301,-4.154607930958573
23411,Russia,Siberia_Zone,115079,91649,39153,2780,15802,5402,4703,1999-02-25,61.0137,99.1967
23412,USA,Illinois,428774,48929,27272,3204,8875,1379,1380,1998-10-17,-0.1071992535331094,-2.5699940756529567
23413,Australia,Brisbane,45271,2443,1344,111,382,315,533,1998-05-13,-0.8665823898368763,9.314114221014716
23414,Taiwan,Taichung_City,2447044,1176771,738933,109795,227658,112964,39923,1998-09-14,-2.604738557508256,7.177168990234618
23415,UK,Edinburgh,2085877,927427,470278,41046,179474,120557,11636,1999-05-24,0.6060610566215301,-4.154607930958573
23416,France,Paris_District,106696,65458,48035,1881,7702,1317,2871,1998-12-10,1.1184999132560782,0.2466954433440331
23417,Taiwan,Kaohsiung_City,54430,15042,7235,1227,2197,1160,1266,1998-08-02,-1.4187478369460782,0.4236305691145081
23418,UK,Manchester,4564081,392769,238352,7637,75574,11093,8707,1998-10-24,-0.1633074596956526,5.456915438611025
23419,France,Lyon,380622,290909,140363,13618,55268,19397,7659,1999-04-13,0.1225354025007818,2.243434500939372
23420,USA,Texas,26578,11136,6946,261,1934,875,1331,1999-04-22,-0.3616082962495004,-1.7712103761382976
23421,Australia,Perth,177257,23037,16207,1754,2023,1505,1266,1998-10-03,-2.3821152566781127,0.315955519096403
23422,Canada,Montreal,1213555,1101768,716277,22188,68402,131649,21468,1998-08-29,3.577033218814007,0.0643706388332788
23423,Canada,Vancouver,1708557,1532504,919262,86977,103674,114226,18058,1999-05-15,1.763269541791821,-1.335127450431743
23424,UK,Birmingham,243635,37829,19563,3324,7197,813,2254,1998-10-18,-2.8500477535126296,3.283220170509705
23425,Australia,Melbourne,185193,141968,108813,9665,22909,18611,6564,1998-11-14,2.2429425392786246,-0.2182463403309512
23426,UK,Manchester,617160,317052,212652,14603,28938,12195,9128,1998-10-16,-0.1633074596956526,5.456915438611025
23427,USA,Texas,59170,16815,10784,1419,3254,1612,1210,1998-10-19,-0.3616082962495004,-1.7712103761382976
23428,France,Paris_District,13511273,5057499,2136982,370139,433119,142637,222813,1998-10-04,1.1184999132560782,0.2466954433440331
23429,Australia,Brisbane,56604,51866,35804,1938,4523,4415,3196,1999-03-20,-0.8665823898368763,9.314114221014716
23430,Taiwan,Hualien_County,132656,42168,31661,2693,2934,1129,2626,1998-11-26,2.595969444828932,-2.4187338956450457
23431,France,Paris_District,85826,17488,8001,338,3009,1742,1443,1999-02-05,1.1184999132560782,0.2466954433440331
23432,Taiwan,Kaohsiung_City,1073915,476960,234424,24538,91898,60465,8751,1998-11-12,-1.4187478369460782,0.4236305691145081
23433,Taiwan,Tainan_City,45050884,26332669,11572863,2023521,1392579,3906725,609924,1999-01-25,-1.3817801379542258,-6.823508848071515
23434,USA,Illinois,2666584,722889,468677,14137,100174,19957,8172,1998-11-03,-0.1071992535331094,-2.5699940756529567
23435,Japan,Osaka,71831,52821,25414,2498,6468,3799,1998,1998-07-01,1.5102506162201896,-3.245233909150882
23436,Japan,Okinawa,409781,235936,178648,19366,15467,19069,11650,1998-09-22,-0.7058126639679835,7.705785461881211
23437,Australia,Melbourne,541913,477764,220526,8440,61680,62926,6658,1998-12-12,2.2429425392786246,-0.2182463403309512
23438,Russia,Vladivostok,152881,46655,36474,2906,3601,6382,2831,1998-08-25,43.1155,131.8853
23439,Brazil,Amazon_Region,36193,22844,9467,1584,1632,854,1506,1998-11-22,-1.93727713348161,-3.219104847382798
23440,Japan,Akita_Pref,3793576,3193620,1429763,277781,262137,64981,145909,1999-04-21,-2.265945629067376,2.5379745781799965
23441,Australia,Melbourne,1749327,9085,7089,607,1620,985,407,1998-07-05,2.2429425392786246,-0.2182463403309512
23442,Taiwan,Taichung_City,5754229,2706607,1707688,105991,339098,397657,58999,1999-02-25,-2.604738557508256,7.177168990234618
23443,Canada,Ottawa,5873379,3095727,2465778,86356,540482,147746,74498,1999-03-23,1.480608918212311,-1.9217980547608868
23444,Japan,Tokyo,17575050,8488663,4703620,128331,1339377,456387,288540,1998-05-28,35.6895,139.6917
23445,USA,Florida,564903,156938,113972,11232,18675,19967,8274,1999-03-11,0.0736648847716987,-8.521986977221632
23446,Australia,Perth,331631,28731,22259,1861,2039,4104,1619,1999-01-19,-2.3821152566781127,0.315955519096403
23447,Brazil,Amazon_Region,335423,275649,199439,4713,14954,9176,6026,1998-12-07,-1.93727713348161,-3.219104847382798
23448,Antarctica,Base_Omega,142675,69184,36161,5862,5168,6951,2263,1998-05-10,1.3325999520384384,-2.381827186590709
23449,UK,Edinburgh,4597935,320877,159970,26523,52552,21060,16190,1999-02-01,0.6060610566215301,-4.154607930958573
23450,Russia,Siberia_Zone,26512,10352,5465,687,1123,1161,936,1999-02-15,61.0137,99.1967
23451,Taiwan,Hualien_County,1021617,178685,132461,9314,11377,4649,9051,1998-05-04,2.595969444828932,-2.4187338956450457
23452,Taiwan,Taipei_City,30103,8906,4304,677,1523,733,1155,1998-10-28,1.6582573663341151,2.124440670053682
23453,UK,Edinburgh,7985,6196,2813,210,878,329,913,1998-07-24,0.6060610566215301,-4.154607930958573
23454,Japan,Akita_Pref,9300,4596,2820,343,866,97,608,1998-05-25,-2.265945629067376,2.5379745781799965
23455,Canada,Vancouver,1506706,338873,159180,33333,55299,4006,5940,1998-05-20,1.763269541791821,-1.335127450431743
23456,UK,Edinburgh,6134,4723,2368,330,310,72,330,1998-11-15,0.6060610566215301,-4.154607930958573
23457,Canada,Toronto,39182,7209,3783,200,1284,663,528,1998-11-15,-2.097557183413056,-0.6387742714220199
23458,Taiwan,Taipei_City,50902,15380,6187,612,2354,1269,933,1998-08-04,1.6582573663341151,2.124440670053682
23459,Brazil,Rio_de_Janeiro,6180,200,139,10,32,25,675,1998-08-04,1.69863980297128,-0.1445188229842225
23460,Antarctica,Base_Echo,13111,11921,7960,732,1337,1085,678,1999-05-18,-2.0507635900375054,3.689084456104984
23461,Japan,Akita_Pref,273999,109071,68393,3462,13116,3615,4669,1999-02-02,-2.265945629067376,2.5379745781799965
23462,Antarctica,Base_Omega,233530,37175,28732,2832,7307,781,905,1998-06-18,1.3325999520384384,-2.381827186590709
23463,Australia,Sydney,436363,212341,158045,15139,31184,3802,7896,1998-07-28,-33.8688,151.2093
23464,Taiwan,Hualien_County,3401336,345215,269864,18043,41567,12188,5870,1998-05-06,2.595969444828932,-2.4187338956450457
23465,UK,Manchester,8281,7078,5084,262,1058,729,379,1998-09-23,-0.1633074596956526,5.456915438611025
23466,Canada,Montreal,19180379,1136828,676225,73443,204634,39694,57757,1998-05-12,3.577033218814007,0.0643706388332788
23467,Canada,Ottawa,42801,25252,14517,732,4486,3655,1679,1998-05-28,1.480608918212311,-1.9217980547608868
23468,Taiwan,Hualien_County,142307,120575,93872,9860,12141,1354,5546,1999-01-30,2.595969444828932,-2.4187338956450457
23469,Taiwan,Tainan_City,63493,14987,10054,846,1266,2099,1449,1998-06-12,-1.3817801379542258,-6.823508848071515
23470,Brazil,Amazon_Region,76743,7232,3611,245,1024,1021,605,1998-08-07,-1.93727713348161,-3.219104847382798
23471,Brazil,Brasilia,4713,2079,1468,118,308,282,422,1998-09-20,-0.4958311887247957,4.486676700154028
23472,Germany,Berlin,96190,54031,42933,3521,6531,2931,2030,1999-02-16,52.52,13.405
23473,UK,Manchester,306180,84509,46438,3364,13716,5493,4426,1998-08-05,-0.1633074596956526,5.456915438611025
23474,USA,California,138820,42971,33307,3703,6053,1482,2406,1998-07-24,-3.768367786224215,-7.269105964257913
23475,UK,Edinburgh,55773,33826,17035,2996,6558,4075,1559,1999-02-22,0.6060610566215301,-4.154607930958573
23476,Brazil,Brasilia,359922,333942,196567,15020,17530,24674,10743,1998-07-30,-0.4958311887247957,4.486676700154028
23477,Germany,Munich,99143,40068,30878,1161,6580,2662,983,1999-05-17,1.3304192527089729,0.9162062377984492
23478,Japan,Akita_Pref,2369645,1000325,466829,21301,193168,107685,41171,1999-02-25,-2.265945629067376,2.5379745781799965
23479,Taiwan,Taichung_City,381298,315371,132148,7663,53440,20952,15668,1998-05-30,-2.604738557508256,7.177168990234618
23480,Russia,Vladivostok,519621,192714,141346,2721,29411,7788,9585,1999-02-19,43.1155,131.8853
23481,Antarctica,Base_Echo,5998467,1875611,1408403,71938,113279,175260,34314,1998-10-21,-2.0507635900375054,3.689084456104984
23482,Antarctica,Rockfort_Island,221472,98120,39569,3346,8975,10991,1978,1998-11-02,-67.6167,62.8667
23483,UK,Edinburgh,185169,7580,5170,219,1388,929,343,1998-05-30,0.6060610566215301,-4.154607930958573
23484,UK,Edinburgh,686905,594255,325128,14944,34549,87639,17443,1999-01-06,0.6060610566215301,-4.154607930958573
23485,France,Paris_District,253800,23820,12908,2222,4001,314,922,1998-08-17,1.1184999132560782,0.2466954433440331
23486,Brazil,Sao_Paulo,17252,14760,8266,825,1495,397,919,1998-11-29,-23.5505,-46.6333
23487,Russia,Siberia_Zone,144266,128014,61558,1613,16251,8982,5059,1998-12-04,61.0137,99.1967
23488,Australia,Perth,48742,41026,24646,1836,4848,2287,1412,1999-04-09,-2.3821152566781127,0.315955519096403
23489,France,Bordeaux,582373,48634,31129,4545,4683,3028,869,1998-10-29,1.1704801824038549,-1.967857959836668
23490,USA,Illinois,14901,7736,3760,577,450,425,1026,1999-04-07,-0.1071992535331094,-2.5699940756529567
23491,UK,Birmingham,337484,113889,82816,2035,20144,16224,4607,1998-06-06,-2.8500477535126296,3.283220170509705
23492,Germany,Munich,1602,262,179,13,29,31,71,1999-04-11,1.3304192527089729,0.9162062377984492
23493,Germany,Hamburg,133573,68785,52898,1311,3793,6540,3140,1998-09-27,-3.9938192044018974,-2.733540311293427
23494,Australia,Brisbane,1137307,46121,22649,2755,7258,2968,1076,1998-08-05,-0.8665823898368763,9.314114221014716
23495,Canada,Ottawa,78218,22656,12718,298,3764,3322,918,1998-05-24,1.480608918212311,-1.9217980547608868
23496,France,Paris_District,1125536,559166,259811,44504,93807,41896,28242,1999-03-21,1.1184999132560782,0.2466954433440331
23497,France,Marseille,161284,150286,62643,6817,25264,19151,5260,1999-04-09,3.0758159318117744,0.8224238495790386
23498,Germany,Hamburg,2965668,1459158,789865,144988,288775,206352,24137,1999-04-20,-3.9938192044018974,-2.733540311293427
23499,Antarctica,Base_Omega,29442656,8728670,3837407,123617,979447,1110082,375768,1998-08-30,1.3325999520384384,-2.381827186590709
23500,Germany,Berlin,6235651,3274594,2189627,150313,171705,388724,95361,1998-07-25,52.52,13.405
23501,Taiwan,Taipei_City,132532,6272,3545,377,973,648,443,1998-10-08,1.6582573663341151,2.124440670053682
23502,Germany,Berlin,174641,135514,100427,4343,24708,10482,5746,1998-05-17,52.52,13.405
23503,Brazil,Amazon_Region,26591,22783,13135,771,3971,972,1355,1998-12-30,-1.93727713348161,-3.219104847382798
23504,Germany,Hamburg,1709456,65572,52076,2619,12668,7193,2065,1999-01-23,-3.9938192044018974,-2.733540311293427
23505,Antarctica,Base_Echo,2883526,568721,374784,7049,65531,69246,27665,1999-02-10,-2.0507635900375054,3.689084456104984
23506,France,Paris_District,50434,1749,1195,174,96,83,904,1998-12-04,1.1184999132560782,0.2466954433440331
23507,Taiwan,Kaohsiung_City,372233,318735,239665,8086,21544,38111,9518,1998-05-06,-1.4187478369460782,0.4236305691145081
23508,USA,New_York,24164,443,189,9,26,7,193,1999-05-16,40.7128,-74.006
23509,France,Marseille,4524,98,60,7,17,1,307,1999-01-22,3.0758159318117744,0.8224238495790386
23510,Germany,Munich,4153320,2264405,1671528,88759,146448,75207,28900,1998-12-21,1.3304192527089729,0.9162062377984492
23511,Germany,Munich,9074,1615,1265,126,306,175,587,1999-05-19,1.3304192527089729,0.9162062377984492
23512,Germany,Hamburg,2289896,2012477,1331866,130862,205249,86282,89537,1998-09-01,-3.9938192044018974,-2.733540311293427
23513,Taiwan,Tainan_City,72823,56241,37405,3472,8439,5570,3352,1998-06-29,-1.3817801379542258,-6.823508848071515
23514,UK,Birmingham,102702,20983,14735,1638,1276,1444,1784,1998-05-10,-2.8500477535126296,3.283220170509705
23515,Taiwan,Hualien_County,440056,185094,94378,17144,25895,7190,2537,1998-05-16,2.595969444828932,-2.4187338956450457
23516,Japan,Tokyo,198424,158862,98076,8401,16712,15837,6154,1998-07-23,35.6895,139.6917
23517,Brazil,Amazon_Region,577356,10092,4279,902,1374,808,850,1998-10-19,-1.93727713348161,-3.219104847382798
23518,Russia,Saint_Petersburg,15616,7048,3579,470,1126,459,492,1998-09-24,1.7025554541757133,0.217036944873728
23519,Antarctica,Base_Omega,147822,64529,33989,5763,7201,9002,1317,1998-08-08,1.3325999520384384,-2.381827186590709
23520,Brazil,Sao_Paulo,224477,199543,127968,11832,38257,23429,7079,1999-01-26,-23.5505,-46.6333
23521,Germany,Frankfurt,125072,40852,32644,2414,7964,854,719,1998-12-01,-4.724921723598893,2.452041664770111
23522,Antarctica,Base_Echo,74051,14992,6221,1095,2493,2193,748,1998-07-24,-2.0507635900375054,3.689084456104984
23523,Russia,Moscow,1765266,540550,404154,39305,70906,58928,21126,1998-06-08,-3.1270639264667555,0.5501745696793509
23524,USA,Raccoon_City,285817,79914,59971,3190,6106,2267,1359,1998-05-05,38.8333,-97.5333
23525,Canada,Montreal,50790,39409,26105,1713,3334,2500,1798,1998-07-25,3.577033218814007,0.0643706388332788
23526,France,Lyon,35057,22807,9468,2062,1189,3220,835,1999-02-11,0.1225354025007818,2.243434500939372
23527,UK,Birmingham,2749,1146,885,112,228,57,170,1998-11-23,-2.8500477535126296,3.283220170509705
23528,Canada,Ottawa,90879,73885,58583,5102,7224,4926,4456,1998-06-07,1.480608918212311,-1.9217980547608868
23529,Taiwan,Taichung_City,175614,98787,51365,3194,17227,14366,3411,1999-01-11,-2.604738557508256,7.177168990234618
23530,Japan,Osaka,5754,686,304,8,73,64,790,1998-10-27,1.5102506162201896,-3.245233909150882
23531,Australia,Sydney,326263,210674,162480,7699,35543,10722,5204,1998-05-19,-33.8688,151.2093
23532,Brazil,Rio_de_Janeiro,39073,9816,4054,460,1039,1457,550,1998-10-10,1.69863980297128,-0.1445188229842225
23533,Canada,Ottawa,23018,14977,10387,1396,2726,926,859,1998-11-18,1.480608918212311,-1.9217980547608868
23534,Japan,Akita_Pref,36524,17914,14252,1327,1539,1371,891,1999-01-26,-2.265945629067376,2.5379745781799965
23535,Germany,Berlin,75050,53612,30625,4031,8838,3043,2396,1999-05-05,52.52,13.405
23536,Taiwan,Taichung_City,4316,1983,1082,124,383,153,672,1998-07-27,-2.604738557508256,7.177168990234618
23537,Taiwan,Tainan_City,319634,268212,135857,9198,51498,25824,13668,1998-10-22,-1.3817801379542258,-6.823508848071515
23538,France,Paris_District,655768,227410,132502,12547,14183,30398,4737,1998-12-29,1.1184999132560782,0.2466954433440331
23539,Russia,Siberia_Zone,467727,132630,68601,11601,16658,16264,4463,1998-09-25,61.0137,99.1967
23540,Russia,Saint_Petersburg,23184,4907,3843,478,512,374,284,1999-01-20,1.7025554541757133,0.217036944873728
23541,Antarctica,Rockfort_Island,65549,33736,17366,2350,4983,2624,1495,1998-05-05,-67.6167,62.8667
23542,Canada,Montreal,28673,7942,6290,189,554,755,939,1998-09-16,3.577033218814007,0.0643706388332788
23543,USA,Illinois,12526695,8564960,3801388,404839,1248157,1196954,270068,1999-05-09,-0.1071992535331094,-2.5699940756529567
23544,Antarctica,Rockfort_Island,50722,11768,4730,130,1977,1651,1352,1998-08-11,-67.6167,62.8667
23545,Russia,Moscow,23013857,11267203,5200385,1120689,1297363,1462565,465657,1999-04-12,-3.1270639264667555,0.5501745696793509
23546,Russia,Siberia_Zone,28124,16571,7369,1480,2106,603,356,1999-01-13,61.0137,99.1967
23547,Germany,Munich,222081,101571,44753,8624,7257,11615,3772,1998-10-27,1.3304192527089729,0.9162062377984492
23548,Germany,Berlin,184397,7586,3594,363,1079,852,819,1999-01-01,52.52,13.405
23549,Japan,Hokkaido,168123,53786,23335,3057,6759,1019,2401,1998-09-25,0.8748241824825881,-0.4771821068560608
23550,Taiwan,Taipei_City,1011749,810426,609327,64011,149584,119595,22349,1998-05-21,1.6582573663341151,2.124440670053682
23551,Taiwan,Taipei_City,72625,48687,25808,512,2911,6068,2288,1999-03-03,1.6582573663341151,2.124440670053682
23552,Taiwan,Hualien_County,4095336,3845661,2922478,274367,702528,533951,168274,1998-10-05,2.595969444828932,-2.4187338956450457
23553,Japan,Osaka,43935,12235,7407,688,2197,444,234,1998-10-23,1.5102506162201896,-3.245233909150882
23554,Australia,Brisbane,32942,29123,15721,2647,3415,3857,1875,1999-01-12,-0.8665823898368763,9.314114221014716
23555,Germany,Hamburg,23344,9476,7129,710,611,374,743,1999-01-20,-3.9938192044018974,-2.733540311293427
23556,Japan,Okinawa,24842,1761,1027,18,325,35,224,1998-08-21,-0.7058126639679835,7.705785461881211
23557,Taiwan,Taipei_City,936469,319996,212675,3877,48851,20768,13169,1998-10-15,1.6582573663341151,2.124440670053682
23558,Canada,Toronto,259535,50019,26504,3414,9980,5703,1512,1998-05-21,-2.097557183413056,-0.6387742714220199
23559,Germany,Hamburg,718068,194629,80034,9460,26312,18457,9588,1998-07-19,-3.9938192044018974,-2.733540311293427
23560,UK,Birmingham,6388,2031,1270,94,303,175,227,1998-12-14,-2.8500477535126296,3.283220170509705
23561,Russia,Saint_Petersburg,735551,217986,113101,20663,26673,8773,10074,1998-06-06,1.7025554541757133,0.217036944873728
23562,Germany,Munich,7777031,256189,155589,13090,14515,19108,5191,1998-07-30,1.3304192527089729,0.9162062377984492
23563,Germany,Berlin,151903,42606,17863,596,6890,5059,2256,1999-03-23,52.52,13.405
23564,Taiwan,Hualien_County,26769,15073,7088,1135,2819,936,1027,1998-09-29,2.595969444828932,-2.4187338956450457
23565,Antarctica,Base_Omega,45533,33601,23793,575,2159,3061,2010,1998-10-25,1.3325999520384384,-2.381827186590709
23566,Brazil,Rio_de_Janeiro,25033,170,119,11,19,10,306,1998-10-29,1.69863980297128,-0.1445188229842225
23567,Australia,Melbourne,24527,2350,958,95,352,185,897,1998-08-18,2.2429425392786246,-0.2182463403309512
23568,Germany,Frankfurt,3557161,2107621,1168075,191271,285238,121897,101605,1999-04-25,-4.724921723598893,2.452041664770111
23569,Japan,Osaka,25688547,1935799,1548357,150129,101281,256274,31610,1998-08-17,1.5102506162201896,-3.245233909150882
23570,USA,California,94644,1551,828,145,130,59,430,1998-10-03,-3.768367786224215,-7.269105964257913
23571,Taiwan,Hualien_County,136980,41126,16904,1463,6277,2817,2447,1999-01-15,2.595969444828932,-2.4187338956450457
23572,Taiwan,Hualien_County,95422,62819,33933,6111,8102,5585,3155,1998-07-06,2.595969444828932,-2.4187338956450457
23573,Brazil,Rio_de_Janeiro,7200,5833,3019,314,793,148,954,1999-01-15,1.69863980297128,-0.1445188229842225
